locus_tag	sysName	scaffoldId	begin	end	strand	type	desc
Atu5056	Atu5056	NC_003064	55435	56250	+	1	hypothetical protein
Atu5057	Atu5057	NC_003064	56286	56594	+	1	hypothetical protein
Atu5058	Atu5058	NC_003064	56951	58210	+	1	ABC transporter substrate binding protein (glycerol-3-phosphate)
Atu5059	Atu5059	NC_003064	58269	59138	+	1	ABC transporter membrane spanning protein (glycerol-3-phosphate)
Atu5060	Atu5060	NC_003064	59128	59937	+	1	ABC transporter membrane spanning protein (glycerol-3-phosphate)
Atu5061	Atu5061	NC_003064	59954	60703	+	1	glycerophosphoryl diester phosphodiesterase
Atu5062	Atu5062	NC_003064	60700	61743	+	1	ABC transporter nucleotide binding/ATPase (glycerol-3-phosphate)
Atu5063	Atu5063	NC_003064	61763	62641	+	1	RpiR family transcriptional regulator
Atu5064	Atu5064	NC_003064	62887	63339	-	1	MarR family transcriptional regulator
Atu5065	Atu5065	NC_003064	63472	64293	+	1	non-heme chloroperoxidase
Atu5066	Atu5066	NC_003064	64366	65133	+	1	hypothetical protein
Atu5067	Atu5067	NC_003064	65432	66325	-	1	dihydrodipicolinate synthase
Atu5068	Atu5068	NC_003064	66348	67967	-	1	ABC transporter nucleotide binding/ATPase (oligopeptide)
Atu5069	Atu5069	NC_003064	67960	68907	-	1	ABC transporter membrane spanning protein (oligopeptide)
Atu5070	Atu5070	NC_003064	68922	69836	-	1	ABC transporter membrane spanning protein (oligopeptide)
Atu5071	Atu5071	NC_003064	70032	71549	-	1	ABC transporter substrate binding protein (dipeptide)
Atu8046	Atu8046	NC_003064	71627	71779	+	1	hypothetical protein
Atu5072	Atu5072	NC_003064	71901	73091	+	1	hypothetical protein
Atu5073	Atu5073	NC_003064	73095	74060	+	1	pyridoxal phosphate biosynthesis protein
Atu5074	Atu5074	NC_003064	74057	75178	+	1	iron alcohol dehydrogenase
Atu5075	Atu5075	NC_003064	75239	75943	-	1	GntR family transcriptional regulator
Atu5076	Atu5076	NC_003064	75947	76975	-	1	hypothetical protein
Atu5077	Atu5077	NC_003064	77149	77502	+	1	hypothetical protein
Atu8057	Atu8057	NC_003064	77915	78244	-	1	hypothetical protein
Atu5078	Atu5078	NC_003064	78507	79568	+	1	LacI family transcription regulator
Atu5080	Atu5080	NC_003064	80926	81861	+	1	ABC transporter membrane spanning protein (sugar)
Atu5081	Atu5081	NC_003064	81858	82736	+	1	ABC transporter membrane spanning protein (sugar)
Atu5082	Atu5082	NC_003064	82765	84528	+	1	hypothetical protein
Atu5083	Atu5083	NC_003064	84749	85864	+	1	ABC transporter nucleotide binding/ATPase (sugar)
Atu5084	Atu5084	NC_003064	85878	86831	-	1	LysR family transcriptional regulator
Atu5085	Atu5085	NC_003064	86925	87884	+	1	metallo-beta-lactamase
Atu8047	Atu8047	NC_003064	87993	88262	-	1	hypothetical protein
Atu5086	Atu5086	NC_003064	88566	90008	+	1	hypothetical protein
Atu5087	Atu5087	NC_003064	90005	91057	+	1	two component sensor kinase
Atu5088	Atu5088	NC_003064	91884	92117	+	1	hypothetical protein
Atu5089	Atu5089	NC_003064	92148	93263	+	1	hypothetical protein
Atu5090	Atu5090	NC_003064	93278	95251	-	1	Curdlan synthase
Atu5091	Atu5091	NC_003064	95255	96448	-	1	Curdlan synthesis protein
Atu5094	Atu5094	NC_003064	98238	99791	+	1	ISL3 family transposase
Atu5095	Atu5095	NC_003064	99882	100100	+	1	hypothetical protein
Atu5096	Atu5096	NC_003064	100310	101083	-	1	hypothetical protein
Atu5097	Atu5097	NC_003064	101139	102191	-	1	ATP-dependent DNA ligase
Atu5098	Atu5098	NC_003064	102464	103216	+	1	hypothetical protein
Atu5099	Atu5099	NC_003064	103230	104648	+	1	hypothetical protein
Atu5100	Atu5100	NC_003064	104645	107902	+	1	DNA polymerase III, alpha chain
Atu5101	Atu5101	NC_003064	107993	108280	+	1	hypothetical protein
Atu5102	Atu5102	NC_003064	108897	109496	+	1	hypothetical protein
Atu5103	Atu5103	NC_003064	109929	110861	+	1	antirestriction protein
Atu5104	Atu5104	NC_003064	111218	111763	+	1	hypothetical protein
Atu5105	Atu5105	NC_003064	111764	112201	-	1	hypothetical protein
Atu5106	Atu5106	NC_003064	112394	112624	-	1	DNA binding protein
Atu5107	Atu5107	NC_003064	112706	113017	-	1	hypothetical protein
Atu5108	Atu5108	NC_003064	113538	115457	-	1	conjugal transfer coupling protein TraG
Atu5109	Atu5109	NC_003064	115454	115687	-	1	conjugal transfer protein
Atu5110	Atu5110	NC_003064	115677	115964	-	1	conjugal transfer protein
Atu5111	Atu5111	NC_003064	116187	120815	+	1	conjugal transfer protein
Atu5112	Atu5112	NC_003064	121018	122340	+	1	hypothetical protein
Atu5113	Atu5113	NC_003064	122358	122636	+	1	transcriptional regulator
Atu5114	Atu5114	NC_003064	122694	123026	-	1	hypothetical protein
Atu5115	Atu5115	NC_003064	123030	123296	-	1	hypothetical protein
Atu5116	Atu5116	NC_003064	123338	123649	-	1	transcriptional regulator protein
Atu5117	Atu5117	NC_003064	123961	124902	-	1	hypothetical protein
Atu5118	Atu5118	NC_003064	125065	126306	-	1	hypothetical protein
Atu5119	Atu5119	NC_003064	126432	127157	-	1	two component response regulator
Atu5120	Atu5120	NC_003064	127478	127693	+	1	hypothetical protein
Atu5121	Atu5121	NC_003064	127712	128386	-	1	two component response regulator
Atu5122	Atu5122	NC_003064	128425	129204	-	1	3-ketoacyl-ACP reductase
Atu5123	Atu5123	NC_003064	129201	130916	-	1	acetolactate synthase catalytic subunit
Atu5124	Atu5124	NC_003064	130916	132250	-	1	glutamate-1-semialdehyde aminotransferase
Atu5125	Atu5125	NC_003064	132365	133054	-	1	GntR family transcriptional regulator
Atu5126	Atu5126	NC_003064	133260	134372	+	1	ABC transporter nucleotide binding/ATPase(putrescine)
Atu5127	Atu5127	NC_003064	134369	135271	+	1	ABC transporter membrane spanning protein (mannopine)
Atu5128	Atu5128	NC_003064	135261	136118	+	1	ABC transporter membrane spanning protein (mannopine)
Atu5129	Atu5129	NC_003064	136146	137228	+	1	ABC transporter substrate binding protein (mannopine)
Atu5130	Atu5130	NC_003064	137164	137454	+	1	attachment protein
Atu5131	Atu5131	NC_003064	137579	138373	+	1	ABC transporter nucleotide binding/ATPase
Atu5132	Atu5132	NC_003064	138370	139632	+	1	ABC transporter membrane spanning protein
Atu5133	Atu5133	NC_003064	139629	140777	+	1	hypothetical protein
Atu5134	Atu5134	NC_003064	140767	141834	+	1	hypothetical protein
Atu5136	Atu5136	NC_003064	142352	143179	-	1	transcriptional repressor of the blcABC operon
Atu5137	Atu5137	NC_003064	143235	144689	+	1	NAD-dependent succinyl-semialdehyde dehydrogenase
Atu5138	Atu5138	NC_003064	144710	145870	+	1	gamma hydroxybutyrate dehydrogenase
Atu5139	Atu5139	NC_003064	145937	146707	+	1	Zn-dependent gamma butyryl lactone lactonase
Atu5140	Atu5140	NC_003064	147042	147758	-	1	hypothetical protein
Atu5141	Atu5141	NC_003064	147842	148606	+	1	AraC family transcriptional regulator
Atu5142	Atu5142	NC_003064	148631	149011	+	1	hypothetical protein
Atu5143	Atu5143	NC_003064	149290	150114	+	1	transacetylase
Atu5144	Atu5144	NC_003064	150245	151000	+	1	putative peptidase
Atu5145	Atu5145	NC_003064	151070	151528	-	1	acetyltransferase
Atu5146	Atu5146	NC_003064	151568	151765	-	1	hypothetical protein
Atu5147	Atu5147	NC_003064	151827	152411	+	1	Mg(2+) transport ATPase
Atu5148	Atu5148	NC_003064	152495	152899	-	1	hypothetical protein
Atu5149	Atu5149	NC_003064	153120	153662	-	1	acetyltransferase
Atu5150	Atu5150	NC_003064	153739	154374	-	1	glutathione S-transferase
Atu5151	Atu5151	NC_003064	154556	154840	+	1	transcriptional regulator
Atu5152	Atu5152	NC_003064	154902	155309	-	1	hypothetical protein
Atu5155	Atu5155	NC_003064	156102	156536	+	1	MarR family transcriptional regulator
Atu5156	Atu5156	NC_003064	156591	157337	+	1	short chain dehydrogenase dehydrogenases
Atu5157	Atu5157	NC_003064	157558	157887	-	1	hypothetical protein
Atu5158	Atu5158	NC_003064	158066	158410	-	1	hypothetical protein
Atu5159	Atu5159	NC_003064	158745	159149	-	1	hypothetical protein
Atu5160	Atu5160	NC_003064	159510	159872	-	1	transcriptional regulator protein
Atu5161	Atu5161	NC_003064	159966	160505	+	1	hypothetical protein
Atu5162	Atu5162	NC_003064	160508	161194	+	1	type IV secretion protein AvhB1
Atu5163	Atu5163	NC_003064	161191	161490	+	1	type IV secretion protein AvhB2
Atu5164	Atu5164	NC_003064	161493	161834	+	1	type IV secretion protein AvhB3
Atu5165	Atu5165	NC_003064	161935	164208	+	1	type IV secretion protein AvhB4
Atu5166	Atu5166	NC_003064	164208	164906	+	1	type IV secretion protein AvhB5
Atu5167	Atu5167	NC_003064	165141	166076	+	1	type IV secretion protein AvhB6
Atu5168	Atu5168	NC_003064	166112	166378	+	1	type IV secretion protein AvhB7
Atu5169	Atu5169	NC_003064	166382	167053	+	1	type IV secretion protein AvhB8
Atu5170	Atu5170	NC_003064	167053	167904	+	1	type IV secretion protein AvhB9
Atu5171	Atu5171	NC_003064	167919	169091	+	1	type IV secretion protein AvhB10
Atu5172	Atu5172	NC_003064	169100	170110	+	1	type IV secretion protein AvhB11
Atu5173	Atu5173	NC_003064	170162	170551	+	1	dehydrogenase
Atu8203	Atu8203	NC_003064	171061	171345	+	1	hypothetical protein
Atu5175	Atu5175	NC_003064	171553	172227	+	1	two component response regulator
Atu5176	Atu5176	NC_003064	172229	173578	+	1	two component sensor kinase
Atu5177	Atu5177	NC_003064	173825	175018	+	1	efflux protein
Atu5178	Atu5178	NC_003064	175028	176974	+	1	ABC transporter nucleotide binding/ATPase
Atu5179	Atu5179	NC_003064	177272	177562	+	1	hypothetical protein
Atu5181	Atu5181	NC_003064	178200	178937	-	1	short chain dehydrogenase
Atu5182	Atu5182	NC_003064	179033	179968	-	1	quinone oxidoreductase
Atu5183	Atu5183	NC_003064	180054	180650	-	1	hypothetical protein
Atu5184	Atu5184	NC_003064	180842	181771	+	1	LysR family transcriptional regulator
Atu5185	Atu5185	NC_003064	181939	182703	+	1	short chain dehydrogenase
Atu5186	Atu5186	NC_003064	182684	182869	+	1	hypothetical protein
Atu5187	Atu5187	NC_003064	182976	183902	-	1	LysR family transcriptional regulator
Atu5188	Atu5188	NC_003064	184097	185083	+	1	zinc-binding dehydrogenase
Atu5189	Atu5189	NC_003064	185080	185412	+	1	hypothetical protein
Atu5190	Atu5190	NC_003064	185527	186249	+	1	hypothetical protein
Atu5191	Atu5191	NC_003064	186410	187534	+	1	hypothetical protein
Atu5192	Atu5192	NC_003064	187904	188209	-	1	hypothetical protein
Atu5193	Atu5193	NC_003064	188429	190330	+	1	peptidase
Atu5194	Atu5194	NC_003064	190343	191092	+	1	MerR family transcriptional regulator
Atu5195	Atu5195	NC_003064	191259	192176	+	1	LysR family transcriptional regulator
Atu5196	Atu5196	NC_003064	192301	193017	+	1	hypothetical protein
Atu5197	Atu5197	NC_003064	193078	194055	-	1	LysR family transcriptional regulator
Atu5198	Atu5198	NC_003064	194086	195102	-	1	putative oxidoreductase
Atu5199	Atu5199	NC_003064	195232	196332	-	1	oxidoreductase
Atu5200	Atu5200	NC_003064	196699	198057	-	1	efflux protein
Atu5201	Atu5201	NC_003064	198330	199184	+	1	pirin
Atu5202	Atu5202	NC_003064	199446	200564	+	1	alcohol dehydrogenase
Atu5203	Atu5203	NC_003064	200613	201692	+	1	beta-lactamase
Atu5204	Atu5204	NC_003064	201811	203265	+	1	aldehyde dehydrogenase
Atu5205	Atu5205	NC_003064	203504	204022	+	1	hypothetical protein
Atu5206	Atu5206	NC_003064	204297	205196	-	1	LysR family transcriptional regulator
Atu5207	Atu5207	NC_003064	205381	206214	+	1	hypothetical protein
Atu5208	Atu5208	NC_003064	206378	207277	-	1	LysR family transcriptional regulator
Atu5209	Atu5209	NC_003064	207416	207745	+	1	hypothetical protein
Atu5210	Atu5210	NC_003064	207742	208521	+	1	short chain dehydrogenase
Atu5211	Atu5211	NC_003064	208547	209014	-	1	MarR family transcriptional regulator
Atu5212	Atu5212	NC_003064	209267	209956	+	1	hypothetical protein
Atu5213	Atu5213	NC_003064	210448	211449	-	1	zinc-binding dehydrogenase
Atu5214	Atu5214	NC_003064	211503	212258	-	1	dehydrogenase
Atu5215	Atu5215	NC_003064	212426	213367	-	1	LysR family transcriptional regulator
Atu5216	Atu5216	NC_003064	213526	213750	+	1	hypothetical protein
Atu5217	Atu5217	NC_003064	213762	213995	+	1	hypothetical protein
Atu5218	Atu5218	NC_003064	214326	215417	+	1	ABC transporter nucleotide binding/ATPase (glycine betaine/L-proline)
Atu5219	Atu5219	NC_003064	215410	216333	+	1	ABC transporter membrane spanning protein (glycine betaine/L-proline)
Atu5220	Atu5220	NC_003064	216481	217518	+	1	glycine betaine transporter periplasmic subunit
Atu5221	Atu5221	NC_003064	217638	217994	+	1	hypothetical protein
Atu5222	Atu5222	NC_003064	218275	219201	-	1	2-hydroxyacid dehydrogenase
Atu5223	Atu5223	NC_003064	219276	219884	-	1	hypothetical protein
Atu5224	Atu5224	NC_003064	219946	220260	-	1	hypothetical protein
Atu5225	Atu5225	NC_003064	220257	220646	-	1	4-carboxymuconolactone decarboxylase
Atu5226	Atu5226	NC_003064	220639	221451	-	1	3-oxoadipate enol-lactone hydrolase/4-carboxymuconolactone decarboxylase
Atu5227	Atu5227	NC_003064	221454	222530	-	1	flavin-dependent oxidoreductase
Atu5228	Atu5228	NC_003064	222561	224072	-	1	aldehyde dehydrogenase
Atu5229	Atu5229	NC_003064	224094	225065	-	1	nitrilotriacetate monooxygenase component B
Atu8059	Atu8059	NC_003064	225295	225600	-	1	hypothetical protein
Atu5230	Atu5230	NC_003064	225619	227424	+	1	hypothetical protein
Atu5231	Atu5231	NC_003064	227586	228488	+	1	acetyltransferase
Atu5232	Atu5232	NC_003064	228771	229163	-	1	translation initiation inhibitor
Atu5233	Atu5233	NC_003064	229296	230567	+	1	D-serine deaminase
Atu5234	Atu5234	NC_003064	230576	231244	+	1	ABC transporter membrane spanning protein (amino acid)
Atu5235	Atu5235	NC_003064	231254	231904	+	1	ABC transporter membrane spanning protein (amino acid)
Atu5236	Atu5236	NC_003064	231891	232622	+	1	ABC transporter nucleotide binding/ATPase (amino acid)
Atu5237	Atu5237	NC_003064	232662	233441	+	1	ABC transporter substrate binding protein (amino acid)
Atu5238	Atu5238	NC_003064	233536	234543	+	1	hypothetical protein
Atu5239	Atu5239	NC_003064	234570	235679	+	1	LacI family transcription regulator
Atu8048	Atu8048	NC_003064	236096	236206	+	1	hypothetical protein
Atu5240	Atu5240	NC_003064	236265	237287	-	1	alcohol dehydrogenase
Atu5241	Atu5241	NC_003064	237445	238386	+	1	LysR family transcriptional regulator
Atu5242	Atu5242	NC_003064	238670	239824	-	1	aminopeptidase
Atu5243	Atu5243	NC_003064	239853	240614	-	1	DeoR family transcriptional regulator
Atu5244	Atu5244	NC_003064	240611	241105	-	1	hypothetical protein
Atu5245	Atu5245	NC_003064	241102	241803	-	1	amidase
Atu5246	Atu5246	NC_003064	241814	242620	-	1	ABC transporter membrane spanning protein (spermidine/putrescine)
Atu5247	Atu5247	NC_003064	242624	243520	-	1	ABC transporter membrane spanning protein (spermidine/putrescine)
Atu5248	Atu5248	NC_003064	243522	244652	-	1	ABC transporter nucleotide binding/ATPase (spermidine/putrescine)
Atu5249	Atu5249	NC_003064	244682	245821	-	1	ABC transporter substrate binding protein (spermidine/putrescine)
Atu5250	Atu5250	NC_003064	246126	246899	+	1	3-ketoacyl-ACP reductase
Atu5251	Atu5251	NC_003064	246949	248286	-	1	pyridoxal phosphate aminotransferase
Atu5252	Atu5252	NC_003064	248297	249286	-	1	hypothetical protein
Atu5253	Atu5253	NC_003064	250092	251651	+	1	ABC transporter substrate binding protein (oligopeptide)
Atu5254	Atu5254	NC_003064	251830	252774	+	1	ABC transporter membrane spanning protein (oligopeptide)
Atu5255	Atu5255	NC_003064	252788	253675	+	1	ABC transporter membrane spanning protein (oligopeptide)
Atu5256	Atu5256	NC_003064	253672	254646	+	1	ABC transporter nucleotide binding/ATPase (oligopeptide)
Atu5257	Atu5257	NC_003064	254643	255632	+	1	ABC transporter nucleotide binding/ATPase (oligopeptide)
Atu5258	Atu5258	NC_003064	255668	256747	+	1	hypothetical protein
Atu5259	Atu5259	NC_003064	256758	257708	-	1	LysR family transcriptional regulator
Atu5260	Atu5260	NC_003064	257898	259019	-	1	amide hydrolase
Atu5261	Atu5261	NC_003064	259067	260716	-	1	tannase
Atu5262	Atu5262	NC_003064	260901	261128	+	1	hypothetical protein
Atu5263	Atu5263	NC_003064	261387	262268	-	1	ABC transporter membrane spanning protein (sugar)
Atu5264	Atu5264	NC_003064	262265	263353	-	1	ABC transporter membrane spanning protein (sugar)
Atu5265	Atu5265	NC_003064	263366	264634	-	1	sugar binding protein
Atu5266	Atu5266	NC_003064	265057	266454	+	1	two component sensor kinase
Atu5267	Atu5267	NC_003064	266451	267083	+	1	two component response regulator
Atu5268	Atu5268	NC_003064	267150	268262	-	1	ABC transporter substrate binding protein
Atu5269	Atu5269	NC_003064	268325	269797	-	1	permease component of C4 dicarboxylate transporter
Atu5270	Atu5270	NC_003064	269848	270396	-	1	permease component of C4 dicarboxylate transporter
Atu8049	Atu8049	NC_003064	270826	270972	+	1	hypothetical protein
Atu5271	Atu5271	NC_003064	271308	272027	-	1	hypothetical protein
Atu5272	Atu5272	NC_003064	272122	272733	+	1	glutathione S-transferase
Atu5273	Atu5273	NC_003064	272865	273308	-	1	MarR family transcriptional regulator
Atu5274	Atu5274	NC_003064	273401	274300	-	1	AraC family transcriptional regulator
Atu5275	Atu5275	NC_003064	274423	275367	+	1	hypothetical protein
Atu5276	Atu5276	NC_003064	275487	276278	-	1	dehydrogenase
Atu5277	Atu5277	NC_003064	276650	277057	+	1	hypothetical protein
Atu5278	Atu5278	NC_003064	277424	277924	+	1	hypothetical protein
Atu5279	Atu5279	NC_003064	278068	278658	+	1	hypothetical protein
Atu5280	Atu5280	NC_003064	278719	279297	+	1	hydrolase
Atu5281	Atu5281	NC_003064	279477	279707	-	1	hypothetical protein
Atu5282	Atu5282	NC_003064	279790	280029	+	1	hypothetical protein
Atu5283	Atu5283	NC_003064	280321	280683	+	1	ECF family RNA polymerase sigma factor
Atu5284	Atu5284	NC_003064	280768	282552	-	1	alpha-amylase
Atu5285	Atu5285	NC_003064	282579	284108	-	1	glycogen synthase
Atu5286	Atu5286	NC_003064	284618	285031	-	1	hypothetical protein
Atu5287	Atu5287	NC_003064	285106	285705	-	1	hypothetical protein
Atu5288	Atu5288	NC_003064	285721	286134	-	1	hypothetical protein
Atu5289	Atu5289	NC_003064	286361	286984	-	1	TetR family transcriptional regulator
Atu5290	Atu5290	NC_003064	287062	287967	+	1	dehydrogenase
Atu5291	Atu5291	NC_003064	288139	288771	+	1	TetR family transcriptional regulator
Atu5292	Atu5292	NC_003064	288764	289126	+	1	hypothetical protein
Atu5293	Atu5293	NC_003064	289123	289542	+	1	hypothetical protein
Atu5294	Atu5294	NC_003064	289539	289754	+	1	hypothetical protein
Atu5296	Atu5296	NC_003064	290716	291624	+	1	arylester hydrolase
Atu5297	Atu5297	NC_003064	291725	292648	+	1	hydrolase
Atu5299	Atu5299	NC_003064	292847	293941	+	1	hypothetical protein
Atu5300	Atu5300	NC_003064	294094	294510	-	1	hypothetical protein
Atu5301	Atu5301	NC_003064	295017	295256	-	1	hypothetical protein
Atu5302	Atu5302	NC_003064	295402	296709	-	1	aminotransferase, class III
Atu5303	Atu5303	NC_003064	296811	297656	+	1	LysR family transcriptional regulator
Atu5304	Atu5304	NC_003064	297755	298255	+	1	hypothetical protein
Atu5305	Atu5305	NC_003064	298516	298956	-	1	hypothetical protein
Atu5306	Atu5306	NC_003064	299436	300536	-	1	citrate synthase 2
Atu5307	Atu5307	NC_003064	300592	301812	+	1	related to citrate synthase
Atu5308	Atu5308	NC_003064	302140	302478	+	1	hypothetical protein
Atu5309	Atu5309	NC_003064	302720	303229	+	1	ECF family RNA polymerase sigma factor
Atu5310	Atu5310	NC_003064	303316	304251	+	1	transmembrane sensor
Atu5311	Atu5311	NC_003064	304372	306831	+	1	TonB-dependent receptor
Atu5312	Atu5312	NC_003064	306832	307812	+	1	ABC transporter substrate binding protein (iron)
Atu5313	Atu5313	NC_003064	307812	308618	+	1	hypothetical protein
Atu5314	Atu5314	NC_003064	308615	309700	+	1	ABC transporter membrane spanning protein (iron)
Atu5315	Atu5315	NC_003064	309820	310803	+	1	ABC transporter membrane spanning protein (iron)
Atu5316	Atu5316	NC_003064	310800	311645	+	1	ABC transporter nucleotide binding/ATPase (iron-siderophore)
Atu5317	Atu5317	NC_003064	311755	312060	-	1	hypothetical protein
Atu5320	Atu5320	NC_003064	313421	313960	+	1	haloacid dehalogenase
Atu5321	Atu5321	NC_003064	313965	314324	+	1	ArsR family transcriptional regulator
Atu5322	Atu5322	NC_003064	314317	315024	+	1	hypothetical protein
Atu5323	Atu5323	NC_003064	315021	316274	+	1	hypothetical protein
Atu5324	Atu5324	NC_003064	316278	317294	-	1	zinc-binding oxidoreductase
Atu5325	Atu5325	NC_003064	317384	318286	+	1	LysR family transcriptional regulator
Atu5326	Atu5326	NC_003064	318322	318525	+	1	hypothetical protein
Atu5327	Atu5327	NC_003064	318758	319639	-	1	LysR family transcriptional regulator
Atu5328	Atu5328	NC_003064	319765	320814	+	1	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding
Atu5329	Atu5329	NC_003064	320950	321534	+	1	hypothetical protein
Atu5330	Atu5330	NC_003064	321624	322580	+	1	hypothetical protein
Atu5331	Atu5331	NC_003064	322580	323044	+	1	hypothetical protein
Atu5332	Atu5332	NC_003064	323056	324564	+	1	hypothetical protein
